primary_label,latitude,longitude,scientific_name,encoded_label
houspa,46.331,6.428,Passer domesticus,82
houspa,47.7705,9.6742,Passer domesticus,82
houspa,41.6162,0.6192,Passer domesticus,82
houspa,53.061,11.457,Passer domesticus,82
houspa,54.5592,11.9695,Passer domesticus,82
houspa,46.1677,5.9059,Passer domesticus,82
houspa,52.3175,13.7694,Passer domesticus,82
houspa,-3.3378,35.6522,Passer domesticus,82
houspa,51.3098,23.0717,Passer domesticus,82
houspa,52.6646,23.5784,Passer domesticus,82
houspa,31.7833,35.2167,Passer domesticus,82
houspa,36.2944,33.9409,Passer domesticus,82
houspa,37.3804,-5.9501,Passer domesticus,82
houspa,37.3811,-5.947,Passer domesticus,82
houspa,56.1545,47.2399,Passer domesticus,82
houspa,17.1766,-96.7702,Passer domesticus,82
houspa,19.689,-101.206,Passer domesticus,82
houspa,37.4868,-5.9435,Passer domesticus,82
houspa,37.3282,-5.4165,Passer domesticus,82
houspa,47.1118,61.333,Passer domesticus,82
houspa,43.9209,67.6331,Passer domesticus,82
houspa,41.3962,68.9969,Passer domesticus,82
houspa,39.2962,63.7592,Passer domesticus,82
houspa,-37.8093,144.9724,Passer domesticus,82
houspa,28.3974,-80.7655,Passer domesticus,82
houspa,37.2872,-6.0529,Passer domesticus,82
houspa,-39.4053,175.4158,Passer domesticus,82
houspa,52.2076,20.9609,Passer domesticus,82
houspa,60.1397,24.6586,Passer domesticus,82
houspa,45.5138,-73.5347,Passer domesticus,82
houspa,48.367,10.9056,Passer domesticus,82
houspa,40.8881,-73.5851,Passer domesticus,82
houspa,41.1987,-73.8832,Passer domesticus,82
houspa,37.2807,-6.0608,Passer domesticus,82
houspa,37.2778,-6.062,Passer domesticus,82
houspa,37.2738,-6.061,Passer domesticus,82
houspa,55.6834,12.5501,Passer domesticus,82
houspa,60.1236,24.4772,Passer domesticus,82
houspa,37.8566,-25.7832,Passer domesticus,82
houspa,37.1983,-5.9599,Passer domesticus,82
houspa,37.2169,-5.9681,Passer domesticus,82
houspa,37.0951,-6.0386,Passer domesticus,82
houspa,39.4056,-8.5337,Passer domesticus,82
houspa,37.7151,-6.2141,Passer domesticus,82
houspa,37.2907,-4.8794,Passer domesticus,82
houspa,40.8643,-73.6537,Passer domesticus,82
houspa,48.2981,10.9178,Passer domesticus,82
houspa,51.94,5.9038,Passer domesticus,82
houspa,37.3006,-6.3783,Passer domesticus,82
houspa,53.2725,6.697,Passer domesticus,82
houspa,33.3751,-111.6728,Passer domesticus,82
houspa,51.5482,0.5042,Passer domesticus,82
houspa,46.5214,14.8524,Passer domesticus,82
houspa,19.32,-99.304,Passer domesticus,82
houspa,37.3576,-5.9336,Passer domesticus,82
houspa,13.9328,-89.0251,Passer domesticus,82
houspa,19.1425,72.8355,Passer domesticus,82
houspa,48.0,2.0,Passer domesticus,82
houspa,56.0865,47.2783,Passer domesticus,82
houspa,49.634,26.2213,Passer domesticus,82
houspa,39.0275,-7.8178,Passer domesticus,82
houspa,29.8851,35.0638,Passer domesticus,82
houspa,29.7606,34.9694,Passer domesticus,82
houspa,41.6591,1.4844,Passer domesticus,82
houspa,58.7843,23.6655,Passer domesticus,82
houspa,21.0476,75.8539,Passer domesticus,82
houspa,-23.4942,-46.522,Passer domesticus,82
houspa,51.3966,7.0318,Passer domesticus,82
houspa,51.395,7.0217,Passer domesticus,82
houspa,48.3256,7.3135,Passer domesticus,82
houspa,48.635,-112.3305,Passer domesticus,82
houspa,39.9976,-105.1179,Passer domesticus,82
houspa,27.0149,-108.9351,Passer domesticus,82
houspa,69.5778,18.6401,Passer domesticus,82
houspa,24.0638,55.7761,Passer domesticus,82
houspa,50.3325,5.9819,Passer domesticus,82
houspa,47.5223,-3.147,Passer domesticus,82
houspa,43.4879,4.4081,Passer domesticus,82
houspa,-2.7226,37.3809,Passer domesticus,82
houspa,54.1827,7.8874,Passer domesticus,82
houspa,46.5573,9.4395,Passer domesticus,82
houspa,54.5789,11.9284,Passer domesticus,82
houspa,43.2227,-9.0048,Passer domesticus,82
houspa,32.7201,-9.0005,Passer domesticus,82
houspa,43.6075,4.214,Passer domesticus,82
houspa,14.7401,-17.5121,Passer domesticus,82
houspa,52.4939,13.4478,Passer domesticus,82
houspa,52.417,5.2215,Passer domesticus,82
houspa,19.391,-99.2439,Passer domesticus,82
houspa,-21.9815,-44.9373,Passer domesticus,82
houspa,37.8891,-4.7732,Passer domesticus,82
houspa,39.5696,-119.6918,Passer domesticus,82
houspa,49.3981,8.7261,Passer domesticus,82
houspa,37.1379,-7.6303,Passer domesticus,82
houspa,45.7916,16.0106,Passer domesticus,82
houspa,52.1331,5.0489,Passer domesticus,82
houspa,37.9804,-4.8084,Passer domesticus,82
houspa,51.9003,4.4785,Passer domesticus,82
houspa,-32.2572,24.5339,Passer domesticus,82
houspa,50.5722,7.2495,Passer domesticus,82
houspa,-6.7832,39.2033,Passer domesticus,82
houspa,-14.625,-49.0051,Passer domesticus,82
houspa,-26.8242,26.6518,Passer domesticus,82
houspa,48.5274,1.8918,Passer domesticus,82
houspa,-43.524,172.654,Passer domesticus,82
houspa,37.0166,-7.9356,Passer domesticus,82
houspa,59.9021,-1.338,Passer domesticus,82
houspa,51.4877,0.223,Passer domesticus,82
houspa,33.177,-115.6156,Passer domesticus,82
houspa,50.1179,19.005,Passer domesticus,82
houspa,50.1153,19.0101,Passer domesticus,82
houspa,19.392,-99.241,Passer domesticus,82
houspa,-20.3831,57.4212,Passer domesticus,82
houspa,49.4292,8.6563,Passer domesticus,82
houspa,42.6638,2.5001,Passer domesticus,82
houspa,49.2753,-1.1458,Passer domesticus,82
houspa,51.5579,9.9515,Passer domesticus,82
houspa,36.4617,-5.7245,Passer domesticus,82
houspa,-22.9334,-43.2467,Passer domesticus,82
houspa,37.1498,-7.6209,Passer domesticus,82
houspa,43.8958,3.7375,Passer domesticus,82
houspa,,,Passer domesticus,82
houspa,39.5002,-8.872,Passer domesticus,82
houspa,38.76,48.4359,Passer domesticus,82
houspa,51.8638,16.5974,Passer domesticus,82
houspa,-16.4456,-51.1201,Passer domesticus,82
houspa,51.7579,16.616,Passer domesticus,82
houspa,33.0017,-4.0965,Passer domesticus,82
houspa,52.133,5.0489,Passer domesticus,82
houspa,37.1538,-7.6735,Passer domesticus,82
houspa,21.4865,-104.859,Passer domesticus,82
houspa,51.817,3.8849,Passer domesticus,82
houspa,40.774,-73.971,Passer domesticus,82
houspa,48.2741,10.8188,Passer domesticus,82
houspa,-33.9222,151.2028,Passer domesticus,82
houspa,45.1273,28.58,Passer domesticus,82
houspa,49.263,-123.0685,Passer domesticus,82
houspa,56.2667,16.4834,Passer domesticus,82
houspa,-26.543,26.6381,Passer domesticus,82
houspa,44.6562,-1.2553,Passer domesticus,82
houspa,48.4609,-5.0449,Passer domesticus,82
houspa,37.1551,-7.6945,Passer domesticus,82
houspa,50.1191,18.9721,Passer domesticus,82
houspa,58.3642,26.7123,Passer domesticus,82
houspa,49.6276,0.6812,Passer domesticus,82
houspa,47.9189,-2.2797,Passer domesticus,82
houspa,59.8861,-1.3066,Passer domesticus,82
houspa,45.8271,1.293,Passer domesticus,82
houspa,25.3654,56.1649,Passer domesticus,82
houspa,41.3448,2.0292,Passer domesticus,82
houspa,41.5564,1.8551,Passer domesticus,82
houspa,46.5763,0.3219,Passer domesticus,82
houspa,40.7362,-3.7485,Passer domesticus,82
houspa,40.7374,-3.7499,Passer domesticus,82
houspa,57.5094,-4.1477,Passer domesticus,82
houspa,51.5121,4.4359,Passer domesticus,82
houspa,38.5553,-6.0661,Passer domesticus,82
houspa,41.0871,1.1009,Passer domesticus,82
houspa,40.7442,-3.7444,Passer domesticus,82
houspa,40.7362,-3.7471,Passer domesticus,82
houspa,44.0635,1.9515,Passer domesticus,82
houspa,40.7375,-3.7485,Passer domesticus,82
houspa,50.3692,8.8754,Passer domesticus,82
houspa,53.6171,22.9834,Passer domesticus,82
houspa,47.9279,-2.5175,Passer domesticus,82
houspa,51.9582,4.9855,Passer domesticus,82
houspa,51.8662,16.5775,Passer domesticus,82
houspa,40.738,-3.749,Passer domesticus,82
houspa,51.8462,16.5867,Passer domesticus,82
houspa,43.6028,4.554,Passer domesticus,82
houspa,50.992,7.4781,Passer domesticus,82
houspa,47.9983,-2.7196,Passer domesticus,82
houspa,49.4187,0.4568,Passer domesticus,82
houspa,42.3534,-0.7945,Passer domesticus,82
houspa,50.5473,109.4003,Passer domesticus,82
houspa,51.8272,-8.001,Passer domesticus,82
houspa,25.7324,-109.0271,Passer domesticus,82
houspa,42.951,0.6486,Passer domesticus,82
houspa,49.7639,0.3695,Passer domesticus,82
houspa,41.0803,1.1038,Passer domesticus,82
houspa,19.255,-99.0254,Passer domesticus,82
houspa,18.5013,73.8049,Passer domesticus,82
houspa,42.5692,-8.8287,Passer domesticus,82
houspa,41.0992,1.1604,Passer domesticus,82
houspa,51.7575,-0.4687,Passer domesticus,82
houspa,50.4708,3.7111,Passer domesticus,82
houspa,51.845,16.5872,Passer domesticus,82
houspa,42.814,0.713,Passer domesticus,82
houspa,-12.248,49.3425,Passer domesticus,82
houspa,43.3117,-0.505,Passer domesticus,82
houspa,-22.9378,-43.2467,Passer domesticus,82
houspa,52.1216,5.3814,Passer domesticus,82
houspa,47.4504,11.2771,Passer domesticus,82
houspa,48.3941,2.577,Passer domesticus,82
houspa,43.9362,2.1926,Passer domesticus,82
houspa,51.3921,3.483,Passer domesticus,82
houspa,52.7759,0.6613,Passer domesticus,82
houspa,19.3551,-99.0467,Passer domesticus,82
houspa,50.5855,3.3817,Passer domesticus,82
houspa,47.2163,9.6946,Passer domesticus,82
houspa,38.9286,-77.029,Passer domesticus,82
houspa,53.2468,-1.9121,Passer domesticus,82
houspa,60.2109,25.1073,Passer domesticus,82
houspa,-12.2555,49.113,Passer domesticus,82
houspa,51.1152,17.0522,Passer domesticus,82
houspa,58.3749,26.6876,Passer domesticus,82
houspa,-15.4525,-47.6093,Passer domesticus,82
houspa,49.88,19.2174,Passer domesticus,82
houspa,49.5042,23.9547,Passer domesticus,82
houspa,43.8367,5.9828,Passer domesticus,82
houspa,47.7841,19.1193,Passer domesticus,82
houspa,51.9892,4.4694,Passer domesticus,82
houspa,51.4166,-3.1844,Passer domesticus,82
houspa,51.5614,-0.3198,Passer domesticus,82
houspa,37.8844,-4.782,Passer domesticus,82
houspa,43.6475,-5.8482,Passer domesticus,82
houspa,43.0594,-124.1442,Passer domesticus,82
houspa,52.4668,10.2034,Passer domesticus,82
houspa,49.8797,19.2145,Passer domesticus,82
houspa,54.101,13.3918,Passer domesticus,82
houspa,47.7907,-0.6461,Passer domesticus,82
houspa,51.9991,4.1377,Passer domesticus,82
houspa,42.6619,2.5007,Passer domesticus,82
houspa,42.5871,2.368,Passer domesticus,82
houspa,42.6617,2.5007,Passer domesticus,82
houspa,53.5267,22.8439,Passer domesticus,82
houspa,52.8858,23.8293,Passer domesticus,82
houspa,19.2417,-103.6949,Passer domesticus,82
houspa,68.0578,13.1542,Passer domesticus,82
houspa,51.5188,-3.0891,Passer domesticus,82
houspa,25.4322,49.7133,Passer domesticus,82
houspa,48.0372,-4.8622,Passer domesticus,82
houspa,40.7304,-73.996,Passer domesticus,82
houspa,40.7289,-73.9864,Passer domesticus,82
houspa,-0.954,-80.7071,Passer domesticus,82
houspa,48.7448,-1.5638,Passer domesticus,82
houspa,48.2131,-3.0137,Passer domesticus,82
houspa,46.5186,6.566,Passer domesticus,82
houspa,47.0085,21.6375,Passer domesticus,82
houspa,49.879,19.2175,Passer domesticus,82
houspa,44.0632,1.9509,Passer domesticus,82
houspa,49.8798,19.2139,Passer domesticus,82
houspa,47.2441,9.5988,Passer domesticus,82
houspa,41.5587,-8.4234,Passer domesticus,82
houspa,1.257,103.6996,Passer domesticus,82
houspa,49.88,19.2175,Passer domesticus,82
houspa,49.8751,19.2214,Passer domesticus,82
houspa,41.5118,-8.327,Passer domesticus,82
houspa,44.8449,-0.5906,Passer domesticus,82
houspa,53.5971,-6.3923,Passer domesticus,82
houspa,49.8758,19.2128,Passer domesticus,82
houspa,49.8796,19.2141,Passer domesticus,82
houspa,52.3884,16.9836,Passer domesticus,82
houspa,50.6041,5.6641,Passer domesticus,82
houspa,48.4548,1.4889,Passer domesticus,82
houspa,32.0665,36.0972,Passer domesticus,82
houspa,47.8286,16.9187,Passer domesticus,82
houspa,53.2463,6.6023,Passer domesticus,82
houspa,37.1242,-6.4966,Passer domesticus,82
houspa,51.9151,16.848,Passer domesticus,82
houspa,53.2296,22.8545,Passer domesticus,82
houspa,41.8074,-8.8626,Passer domesticus,82
houspa,50.8692,1.5842,Passer domesticus,82
houspa,51.3117,12.3763,Passer domesticus,82
houspa,51.4279,5.4685,Passer domesticus,82
houspa,52.4673,13.317,Passer domesticus,82
houspa,51.4536,5.5811,Passer domesticus,82
houspa,59.4414,17.8938,Passer domesticus,82
houspa,43.031,0.295,Passer domesticus,82
houspa,48.3566,10.7894,Passer domesticus,82
houspa,41.0772,-6.6709,Passer domesticus,82
houspa,48.0375,-2.1866,Passer domesticus,82
houspa,38.7382,-27.2686,Passer domesticus,82
houspa,48.6327,9.254,Passer domesticus,82
houspa,38.697,-27.2852,Passer domesticus,82
houspa,48.4575,-5.0954,Passer domesticus,82
houspa,41.3161,-72.9276,Passer domesticus,82
houspa,17.1738,-96.7752,Passer domesticus,82
houspa,38.7724,-27.3574,Passer domesticus,82
houspa,53.0083,-4.1065,Passer domesticus,82
houspa,41.8208,-8.8528,Passer domesticus,82
houspa,38.6897,-27.3394,Passer domesticus,82
houspa,41.5607,-8.4246,Passer domesticus,82
houspa,51.915,16.848,Passer domesticus,82
houspa,41.9727,41.7629,Passer domesticus,82
houspa,52.2186,4.4116,Passer domesticus,82
houspa,41.2575,0.4737,Passer domesticus,82
houspa,46.5832,0.3439,Passer domesticus,82
houspa,37.9714,-4.9881,Passer domesticus,82
houspa,48.4272,23.7039,Passer domesticus,82
houspa,-35.4356,-71.6198,Passer domesticus,82
houspa,17.8363,102.667,Passer domesticus,82
houspa,47.8915,2.0253,Passer domesticus,82
houspa,50.0923,4.5277,Passer domesticus,82
houspa,51.1964,4.4007,Passer domesticus,82
houspa,51.6944,3.7461,Passer domesticus,82
inbrob1,33.6995,107.6201,Larvivora brunnea,83
inbrob1,21.2333,93.9167,Larvivora brunnea,83
inbrob1,29.3533,79.526,Larvivora brunnea,83
inbrob1,29.963,95.377,Larvivora brunnea,83
inbrob1,,,Larvivora brunnea,83
inbrob1,30.9939,103.1601,Larvivora brunnea,83
inbrob1,6.8,80.8,Larvivora brunnea,83
inbrob1,19.0079,73.2741,Larvivora brunnea,83
inbrob1,18.9887,73.2712,Larvivora brunnea,83
inbrob1,33.6451,107.8034,Larvivora brunnea,83
inbrob1,27.9888,85.4893,Larvivora brunnea,83
inbrob1,30.7346,79.0669,Larvivora brunnea,83
inbrob1,34.6461,73.4391,Larvivora brunnea,83
inbrob1,32.2396,77.1887,Larvivora brunnea,83
inbrob1,27.1001,92.4001,Larvivora brunnea,83
inbrob1,13.3699,77.6835,Larvivora brunnea,83
inbrob1,33.3095,103.7964,Larvivora brunnea,83
inbrob1,27.0972,88.6777,Larvivora brunnea,83
inbrob1,27.088,88.6588,Larvivora brunnea,83
inbrob1,18.9833,73.2667,Larvivora brunnea,83
inbrob1,27.0012,88.0864,Larvivora brunnea,83
inbrob1,25.7879,94.9622,Larvivora brunnea,83
inbrob1,27.3838,88.2168,Larvivora brunnea,83
inbrob1,27.063,88.517,Larvivora brunnea,83
inbrob1,6.9696,80.7684,Larvivora brunnea,83
inbrob1,12.2175,75.6092,Larvivora brunnea,83
inbrob1,31.0288,103.1666,Larvivora brunnea,83
inbrob1,27.4768,90.3496,Larvivora brunnea,83
inbrob1,17.3152,77.8668,Larvivora brunnea,83
inbrob1,15.2354,74.0289,Larvivora brunnea,83
inbrob1,15.01,74.2467,Larvivora brunnea,83
inbrob1,27.0036,88.2601,Larvivora brunnea,83
inbrob1,10.137,77.0587,Larvivora brunnea,83
inbrob1,32.6433,104.8042,Larvivora brunnea,83
inbrob1,21.3858,93.9545,Larvivora brunnea,83
inbrob1,19.072,73.5357,Larvivora brunnea,83
inbrob1,9.5087,77.1982,Larvivora brunnea,83
inbrob1,31.507,77.7962,Larvivora brunnea,83
indpit1,18.9875,73.5157,Pitta brachyura,84
indpit1,24.0673,90.3111,Pitta brachyura,84
indpit1,26.8619,75.8171,Pitta brachyura,84
indpit1,7.192,81.3732,Pitta brachyura,84
indpit1,15.459,74.09,Pitta brachyura,84
indpit1,6.5224,80.8442,Pitta brachyura,84
indpit1,15.4346,74.0985,Pitta brachyura,84
indpit1,12.050317,76.130705,Pitta brachyura,84
indpit1,19.0652,73.4935,Pitta brachyura,84
indpit1,8.3122,80.3453,Pitta brachyura,84
indpit1,11.2759,76.2188,Pitta brachyura,84
indpit1,17.5323,73.5178,Pitta brachyura,84
indpit1,28.6142,81.3193,Pitta brachyura,84
indpit1,26.7425,80.9344,Pitta brachyura,84
indpit1,18.8897,73.1232,Pitta brachyura,84
indpit1,28.722,80.9533,Pitta brachyura,84
indpit1,12.9912,80.2363,Pitta brachyura,84
indpit1,15.4401,74.105,Pitta brachyura,84
indpit1,19.1684,73.0549,Pitta brachyura,84
indpit1,,,Pitta brachyura,84
indpit1,24.1163,90.4134,Pitta brachyura,84
indpit1,6.9696,80.7684,Pitta brachyura,84
indpit1,10.1095,76.5003,Pitta brachyura,84
indpit1,11.0612,76.9247,Pitta brachyura,84
indpit1,22.2983,80.5883,Pitta brachyura,84
indpit1,6.4643,80.9033,Pitta brachyura,84
indpit1,10.1577,76.6038,Pitta brachyura,84
indpit1,15.5334,73.8286,Pitta brachyura,84
indpit1,23.6853,87.6715,Pitta brachyura,84
indpit1,14.8661,74.4394,Pitta brachyura,84
indpit1,12.833,80.0357,Pitta brachyura,84
indpit1,12.8328,80.036,Pitta brachyura,84
indpit1,6.4682,80.8905,Pitta brachyura,84
indpit1,6.4362,80.8107,Pitta brachyura,84
indpit1,16.9723,73.6596,Pitta brachyura,84
indpit1,22.1476,71.3172,Pitta brachyura,84
indpit1,17.5311,73.5164,Pitta brachyura,84
indpit1,21.7177,79.3275,Pitta brachyura,84
indpit1,17.4684,73.4919,Pitta brachyura,84
indpit1,15.1665,74.6329,Pitta brachyura,84
indpit1,23.5965,87.4277,Pitta brachyura,84
indpit1,6.9899,80.4046,Pitta brachyura,84
indpit1,21.5754,72.1099,Pitta brachyura,84
indpit1,20.9467,73.6513,Pitta brachyura,84
indpit1,15.4401,74.1064,Pitta brachyura,84
indrob1,15.4346,74.0985,Copsychus fulicatus,85
indrob1,18.3482,73.8801,Copsychus fulicatus,85
indrob1,7.961,80.759,Copsychus fulicatus,85
indrob1,27.1588,77.5203,Copsychus fulicatus,85
indrob1,23.2378,69.6671,Copsychus fulicatus,85
indrob1,19.2293,72.8847,Copsychus fulicatus,85
indrob1,18.7319,73.4005,Copsychus fulicatus,85
indrob1,28.536,77.181,Copsychus fulicatus,85
indrob1,12.9912,80.2363,Copsychus fulicatus,85
indrob1,12.6773,77.3699,Copsychus fulicatus,85
indrob1,11.096,76.6518,Copsychus fulicatus,85
indrob1,23.2833,71.7613,Copsychus fulicatus,85
indrob1,12.8174,80.0449,Copsychus fulicatus,85
indrob1,25.135,72.6766,Copsychus fulicatus,85
indrob1,29.5334,78.9334,Copsychus fulicatus,85
indrob1,23.3194,71.8461,Copsychus fulicatus,85
indrob1,17.4054,78.5317,Copsychus fulicatus,85
indrob1,30.2766,78.007,Copsychus fulicatus,85
indrob1,13.6541,79.4558,Copsychus fulicatus,85
indrob1,21.7177,79.3275,Copsychus fulicatus,85
indrob1,12.8329,80.0354,Copsychus fulicatus,85
indrob1,18.3759,73.7692,Copsychus fulicatus,85
indrob1,15.3622,73.8918,Copsychus fulicatus,85
indrob1,10.0379,77.3332,Copsychus fulicatus,85
indrob1,27.1889,77.5119,Copsychus fulicatus,85
indrob1,21.1783,70.5839,Copsychus fulicatus,85
indrob1,23.2441,69.2011,Copsychus fulicatus,85
indrob1,6.6823,80.4066,Copsychus fulicatus,85
indrob1,8.5918,81.188,Copsychus fulicatus,85
indrob1,26.928,75.793,Copsychus fulicatus,85
indrob1,28.494,77.159,Copsychus fulicatus,85
indrob1,10.3243,77.2087,Copsychus fulicatus,85
indrob1,10.3258,77.2098,Copsychus fulicatus,85
indrob1,10.3238,77.2068,Copsychus fulicatus,85
indrob1,18.6496,73.7571,Copsychus fulicatus,85
indrob1,26.0466,76.3958,Copsychus fulicatus,85
indrol2,26.5871,93.4518,Coracias benghalensis,86
indrol2,23.200683,58.9307,Coracias benghalensis,86
indrol2,14.4266,102.1907,Coracias benghalensis,86
indrol2,13.9667,104.8833,Coracias benghalensis,86
indrol2,24.475,92.3057,Coracias benghalensis,86
indrol2,21.0439,75.8511,Coracias benghalensis,86
indrol2,21.0448,75.8498,Coracias benghalensis,86
indrol2,12.3997,99.9756,Coracias benghalensis,86
indrol2,13.05774,80.254784,Coracias benghalensis,86
indrol2,13.8577,100.4663,Coracias benghalensis,86
indrol2,13.8549,100.4735,Coracias benghalensis,86
indrol2,26.1903,91.692,Coracias benghalensis,86
indrol2,23.8505,72.1912,Coracias benghalensis,86
indrol2,13.8264,79.95,Coracias benghalensis,86
indrol2,10.1369,76.4567,Coracias benghalensis,86
indrol2,13.8126,100.5548,Coracias benghalensis,86
indrol2,17.4855,78.2678,Coracias benghalensis,86
indrol2,25.4358,77.6651,Coracias benghalensis,86
indrol2,27.1184,57.0347,Coracias benghalensis,86
indrol2,15.5885,99.3913,Coracias benghalensis,86
indrol2,17.9936,102.4323,Coracias benghalensis,86
indrol2,18.023,102.4515,Coracias benghalensis,86
indrol2,21.7177,79.3275,Coracias benghalensis,86
indrol2,12.8682,80.1818,Coracias benghalensis,86
indrol2,27.1372,57.0675,Coracias benghalensis,86
indrol2,13.1609,80.2447,Coracias benghalensis,86
indrol2,13.2014,101.0318,Coracias benghalensis,86
indrol2,14.3969,102.1747,Coracias benghalensis,86
indrol2,18.3896,102.4484,Coracias benghalensis,86
indrol2,18.0366,102.4481,Coracias benghalensis,86
indrol2,25.2222,55.4485,Coracias benghalensis,86
indrol2,12.9608,80.0547,Coracias benghalensis,86
indtit1,10.198197,77.082825,Machlolophus aplonotus,87
indtit1,15.5442,73.7733,Machlolophus aplonotus,87
indtit1,24.6314,72.7634,Machlolophus aplonotus,87
indtit1,19.6926,73.5492,Machlolophus aplonotus,87
indtit1,11.5404,76.0203,Machlolophus aplonotus,87
indtit1,24.6177,72.7267,Machlolophus aplonotus,87
indtit1,18.3759,73.7692,Machlolophus aplonotus,87
ingori1,28.464,76.893,Oriolus kundoo,88
ingori1,33.7201,73.1137,Oriolus kundoo,88
ingori1,8.5493,76.9773,Oriolus kundoo,88
ingori1,43.5214,79.2698,Oriolus kundoo,88
ingori1,44.4449,66.2821,Oriolus kundoo,88
ingori1,40.9663,68.7289,Oriolus kundoo,88
ingori1,42.402,70.535,Oriolus kundoo,88
ingori1,39.1382,66.8735,Oriolus kundoo,88
ingori1,23.3314,85.3193,Oriolus kundoo,88
ingori1,39.310925,66.948624,Oriolus kundoo,88
ingori1,12.9912,80.2363,Oriolus kundoo,88
ingori1,8.5617,76.8803,Oriolus kundoo,88
ingori1,18.7363,73.7326,Oriolus kundoo,88
ingori1,23.4248,85.429,Oriolus kundoo,88
ingori1,26.5124,80.2329,Oriolus kundoo,88
ingori1,15.1695,74.6418,Oriolus kundoo,88
ingori1,12.832,80.0382,Oriolus kundoo,88
ingori1,11.1982,76.345,Oriolus kundoo,88
ingori1,30.3608,78.1403,Oriolus kundoo,88
ingori1,12.8337,80.0321,Oriolus kundoo,88
ingori1,42.1653,77.0403,Oriolus kundoo,88
ingori1,42.4591,76.2312,Oriolus kundoo,88
ingori1,19.1325,72.8478,Oriolus kundoo,88
ingori1,19.2226,72.9654,Oriolus kundoo,88
ingori1,21.7177,79.3275,Oriolus kundoo,88
ingori1,19.1328,72.9152,Oriolus kundoo,88
ingori1,19.2515,76.7767,Oriolus kundoo,88
ingori1,43.1677,69.9147,Oriolus kundoo,88
ingori1,,,Oriolus kundoo,88
ingori1,17.5377,73.1764,Oriolus kundoo,88
ingori1,11.5345,75.7049,Oriolus kundoo,88
inpher1,26.5949,93.4516,Ardeola grayii,89
inpher1,20.702,58.667,Ardeola grayii,89
inpher1,19.9051,85.4365,Ardeola grayii,89
inpher1,10.1369,76.4567,Ardeola grayii,89
inpher1,27.6334,84.2001,Ardeola grayii,89
inpher1,15.5253,73.915,Ardeola grayii,89
inpher1,9.3194,76.6986,Ardeola grayii,89
inpher1,6.2942,81.2381,Ardeola grayii,89
inpher1,17.0087,54.135,Ardeola grayii,89
inpher1,9.3215,76.7001,Ardeola grayii,89
inpher1,16.4726,95.6977,Ardeola grayii,89
insbab1,10.0821,77.0655,Pomatorhinus horsfieldii,90
insbab1,18.7475,73.4034,Pomatorhinus horsfieldii,90
insbab1,18.4589,72.9343,Pomatorhinus horsfieldii,90
insbab1,17.926,73.6533,Pomatorhinus horsfieldii,90
insbab1,11.3362,76.1102,Pomatorhinus horsfieldii,90
insbab1,13.347,74.789,Pomatorhinus horsfieldii,90
insbab1,12.164,75.7981,Pomatorhinus horsfieldii,90
insbab1,18.5099,73.927,Pomatorhinus horsfieldii,90
insbab1,15.691,74.3661,Pomatorhinus horsfieldii,90
insbab1,15.3979,74.3322,Pomatorhinus horsfieldii,90
insbab1,11.5433,76.5349,Pomatorhinus horsfieldii,90
insbab1,17.1654,73.8787,Pomatorhinus horsfieldii,90
insbab1,15.6697,74.1734,Pomatorhinus horsfieldii,90
insbab1,13.347,74.788,Pomatorhinus horsfieldii,90
insbab1,15.6506,74.1248,Pomatorhinus horsfieldii,90
insbab1,18.3737,73.7689,Pomatorhinus horsfieldii,90
insbab1,19.2,73.88,Pomatorhinus horsfieldii,90
insbab1,13.5152,75.0888,Pomatorhinus horsfieldii,90
insbab1,11.1048,76.7683,Pomatorhinus horsfieldii,90
insbab1,15.1155,74.2531,Pomatorhinus horsfieldii,90
insbab1,11.5983,75.9258,Pomatorhinus horsfieldii,90
insbab1,11.1381,76.7077,Pomatorhinus horsfieldii,90
insbab1,19.2281,72.8834,Pomatorhinus horsfieldii,90
insbab1,13.3699,77.6835,Pomatorhinus horsfieldii,90
insbab1,11.3628,76.7979,Pomatorhinus horsfieldii,90
insbab1,10.2725,77.4793,Pomatorhinus horsfieldii,90
insbab1,19.221,72.9066,Pomatorhinus horsfieldii,90
insbab1,9.5087,77.1982,Pomatorhinus horsfieldii,90
insbab1,9.85,77.2047,Pomatorhinus horsfieldii,90
insbab1,15.0565,74.2574,Pomatorhinus horsfieldii,90
insbab1,24.5926,72.7156,Pomatorhinus horsfieldii,90
insbab1,17.9286,73.6512,Pomatorhinus horsfieldii,90
insbab1,24.5693,72.7244,Pomatorhinus horsfieldii,90
insbab1,15.2514,74.2411,Pomatorhinus horsfieldii,90
insbab1,18.446,73.4266,Pomatorhinus horsfieldii,90
insbab1,17.9306,73.5988,Pomatorhinus horsfieldii,90
insbab1,11.8631,75.9591,Pomatorhinus horsfieldii,90
insbab1,13.7519,79.4728,Pomatorhinus horsfieldii,90
insbab1,15.01,74.2467,Pomatorhinus horsfieldii,90
insbab1,12.6857,77.6654,Pomatorhinus horsfieldii,90
insbab1,12.7627,77.5984,Pomatorhinus horsfieldii,90
insbab1,20.9435,73.7243,Pomatorhinus horsfieldii,90
insbab1,,,Pomatorhinus horsfieldii,90
insbab1,9.5879,77.1801,Pomatorhinus horsfieldii,90
insbab1,18.3669,73.7512,Pomatorhinus horsfieldii,90
insbab1,20.1097,73.4532,Pomatorhinus horsfieldii,90
